,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00
20070730,-0.029627542528549152,-0.04004821337839392,-0.053546606566849266,-0.023065937851654703,-0.0039902662513674764,-0.024642671024107193,-0.020686193428311482,-0.038368017438570184,-0.01857751647139926,-0.027157466376727356,-0.019566855228217085,-0.027593922066297592,-0.0284111416866,-0.027706850225480195
20070731,-0.0017948627926824556,-0.029825085477653602,-0.004082762076368143,-0.016561496062201194,-0.02485149747766621,-0.03427537394310842,,-0.02682437130666626,-0.01538978798577717,,-0.0003521014956038615,-0.01673487320535291,-0.02063375760215569,-0.014923993655707894
20070801,-0.047583209852003074,-0.036591503088907094,-0.020572226650604295,-0.01723314796240248,-0.030542124684290992,-0.03254042055372433,-0.06210077384836665,-0.023868128374146758,0.011265665757496492,-0.024475861855494274,,-0.03305996450465509,-0.034900796465936815,-0.050392214840136146
20070802,-0.03285344909500523,-0.024900456084946822,-0.007635112844420587,-0.008578539024796494,-0.04007267395222773,-0.03077078662308915,-0.018029653167083187,-0.025201056436946596,,-0.0267216569933362,,,,-0.022486291237701253
20070803,,0.02133058769915633,-0.025960041713163406,-0.020967063405381514,-0.024718579506333827,-0.0224764576942654,-0.0091764351127272,0.003097978756534364,-0.02460862474009481,,-0.00991932770366601,-0.010435875711985287,-0.004414411589349046,0.019022021537543038
20070806,0.006238849868311324,-0.03161943663571564,0.007096800286970841,0.0020294692776336187,-0.04155023518608457,-0.04649483418063098,-0.0239932600517265,-0.01873154440069405,-0.019489579873446888,-0.016003566818723374,-0.009747780557835246,-0.020370991584472056,-0.03430442409009235,-0.02837044168341079
20070807,,-0.03902565736562734,-0.018497300591547916,-0.021742906074706716,-0.03328224224915363,-0.034278181421513385,-0.01976682242025546,-0.012295275515073804,-0.03490945777447388,-0.022352695688594687,0.00798407030902994,-0.03995368874319392,-0.026831253097771787,-0.015019981690029494
20070808,-0.009668758198537242,-0.030759116944756713,-0.03357781017661159,-0.023597355081042142,-0.0032526934955956588,-0.017728832306401862,-0.03758142925378729,-0.1022443537438689,-0.014358704562264114,-0.032604594766654796,-0.03277592800608293,-0.0028002781619905054,-0.0008764231551749851,-0.0521246556526159
20070809,-0.10392709486020117,-0.044083665929893656,-0.021573959594308308,,-0.006420093212396297,-0.02952292445584115,,0.010585866995990068,-0.028681817974581608,-0.008534210598703781,-0.016006675134461468,-0.015398411177709148,-0.024614788226770226,-0.00872836235130157
20070810,-0.07235770965352015,-0.027556945636383758,-0.027445309184933694,-0.032152780934929404,-0.00406981986042365,-0.04773732285205322,-0.026728376864553902,0.015356563459334964,-0.014417521771639668,-0.0062457678108758605,-0.010393785114333086,-0.02200922069826365,-0.038766766269529324,-0.023825965729788255
20070813,0.005671589048856169,0.0009636802862588723,-0.011694107137462079,-0.008174192181502206,-0.035571240981469306,-0.029520656112339422,0.010142299401070587,-0.017586969482971504,-0.010680995666353235,-0.022848748796365677,-0.033585813506550016,-0.016787101098361318,-0.010816765192139853,0.01272933976050722
20070814,-0.025850667473222146,-0.022253180807463715,-0.007764018968982637,-0.008722397637778736,-0.01589272060172291,-0.05656745190206771,-0.016912993849642722,-0.015628045781428707,-0.004145022649953531,0.014926998405267572,-0.09599588291637345,-0.006787150522495218,-0.015205658957770735,-0.011406062959219993
